CellID,DNA1,BG1,BG2,BG3,DNA2,CD25,CD2,CD10,DNA3,CD163,CD3D,CD5,DNA4,CD30,ACTIN,CD45,DNA5,CD206,CD68,PD1,DNA6,KI67,CD11C,CD7,DNA7,CD8A,FOXP3,CD20,DNA8,CD4,HLADR,PSTAT3,DNA9,PS6,PERK,CD21,DNA10,CD43,NOS2,PDL1,DNA11,CD11B,CD57,MHCI,DNA12,CD15,ASMA,CD56,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,CD25_expression,CD163_expression,CD3D_expression,CD45_expression,CD206_expression,CD68_expression,PD1_expression,KI67_expression,CD11C_expression,CD8A_expression,FOXP3_expression,CD20_expression,CD4_expression,HLADR_expression,CD21_expression,CD43_expression,NOS2_expression,PDL1_expression,CD11B_expression,CD57_expression,MHCI_expression,CD15_expression,ASMA_expression,CD56_expression,detailed_cell_type,broad_cell_type
792,19786.50394,751.015748,491.7559055,1098.80315,17825.3937,625.2362205,821.1181102,1562.275591,9579.0,512.7480315,1093.251969,1795.551181,13312.51181,1164.92126,6500.622047,3851.992126,4812.811024,1192.496063,381.511811,3066.566929,9114.307087,5429.370079,365.0708661,557.6771654,10521.48031,416.6220472,118.0551181,5605.23622,8630.740157,1709.858268,1107.708661,2807.385827,7131.133858,639.8188976,260.7007874,5522.165354,5722.637795,899.4724409,415.0708661,1313.787402,4273.031496,679.0866142,161.1102362,3493.165354,3593.692913,1171.732283,197.9055118,3190.307087,554.7165354,239.5669291,127,16.03688798,10.65771558,0.747221525,0.927007299,0.574660633,-0.243395025,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,T Cell,T Cells
793,26044.06787,759.1221719,492.280543,1107.81448,21356.60633,610.4343891,478.0045249,1650.049774,12430.95928,482.9321267,546.1900452,1813.063348,17791.69231,1173.466063,4818.429864,2835.21267,6513.972851,1168.411765,364.8552036,3594.352941,11539.12217,9270.384615,366.8235294,560.3800905,13978.76923,450.9638009,118.280543,4924.606335,11890.43891,1452.271493,813.4027149,2792.99095,9594.352941,579.5067873,264.9547511,15873.04072,7532.39819,943.5475113,399.6832579,1334.176471,5348.307692,998.199095,159.0271493,3805.665158,4665.909502,1192.868778,162.4027149,3216.524887,857.5384615,241.4570136,221,17.66903325,16.39683209,0.372584529,0.940425532,0.64619883,0.160815519,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,Follicular Dendritic Cell,B Cells
794,26270.13077,816.8923077,566.4,1151.0,22637.66923,645.1,747.8230769,1797.284615,10909.40769,498.1461538,1008.646154,1812.376923,17213.10769,1188.061538,4059.453846,2761.292308,6291.4,1207.869231,370.4923077,2890.853846,11327.19231,3705.815385,301.8846154,630.6538462,13557.69231,813.4538462,119.9769231,5044.384615,11464.02308,1470.492308,972.5076923,2824.676923,9083.584615,573.1461538,280.6769231,20546.60769,6775.961538,1072.723077,400.0615385,1347.007692,4056.146154,732.9846154,160.9230769,5749.2,3780.638462,1187.969231,291.2153846,3224.938462,1016.6,239.6,130,15.63917717,10.79690051,0.72345148,0.942028986,0.677083333,0.170787614,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,Cytotoxic T Cell,T Cells
795,34081.57273,896.6818182,644.9272727,1164.3,30459.21818,701.0454545,653.4818182,1718.754545,15984.70909,597.4,704.3545455,1771.527273,22431.18182,1286.863636,6470.790909,6283.127273,8378.190909,1371.609091,409.7818182,2902.345455,16009.88182,393.2363636,494.6545455,435.7090909,18874.07273,420.9545455,129.2272727,4887.3,14826.44545,1558.172727,1000.418182,2813.236364,12223.39091,601.8,293.0727273,2932.945455,8772.9,878.1,455.7727273,1326.909091,7436.272727,725.6818182,174.3272727,3778.618182,5389.636364,1303.881818,204.0454545,3272.245455,252.4545455,239.6454545,110,18.01941648,9.784122827,0.839747779,0.666666667,0.385964912,-0.951070107,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
796,24901.21053,885.4421053,459.1789474,1083.463158,22375.14737,718.7052632,593.5473684,1501.021053,12327.95789,587.3578947,417.7368421,1717.526316,17591.22105,1368.473684,2530.294737,3953.410526,6378.515789,1358.168421,416.8842105,2424.852632,11011.01053,392.7789474,1189.821053,422.4526316,12985.65263,401.7894737,129.5578947,1721.768421,10549.86316,1469.621053,904.1263158,2862.021053,8962.410526,602.7578947,295.7684211,1751.378947,7218.568421,847.7473684,445.0105263,1317.757895,5755.442105,915.5157895,191.6842105,4452.884211,4766.631579,1440.747368,3038.705263,3086.368421,346.7157895,238.9157895,95,11.35878075,10.80027367,0.309712146,0.931372549,0.659722222,0.951754783,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,Macrophage,Other Cells
797,40166.01887,1017.537736,532.7358491,1109.726415,34141.87736,781.9339623,619.1981132,1611.896226,18649.91509,640.3773585,471.8867925,1738.132075,27048.23585,1419.254717,4352.330189,2983.518868,9978.037736,1472.415094,432.3301887,2462.509434,14041.4717,389.8113208,535.0188679,429.2735849,17208.73585,403.5849057,132.0188679,2673.575472,13920.33962,1504.349057,872.8867925,2832.09434,11435.9434,693.0188679,285.990566,1821.839623,9445.981132,859.8301887,451.3301887,1339.54717,7262.339623,771.9245283,174.6603774,4784.462264,6195.066038,1384.028302,249.9716981,3218.783019,384.009434,238.8207547,106,13.7076275,10.48091662,0.644499519,0.92173913,0.588888889,-0.183609185,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Macrophage,Other Cells
798,22094.264,779.672,448.792,1042.32,20707.128,657.232,753.592,1446.128,10458.608,533.472,814.192,1765.552,15073.008,1238.152,3271.16,3696.168,5413.768,1242.8,386.248,2925.952,10211.456,366.568,954.0,1459.408,11958.504,397.312,135.384,2267.056,9578.424,2034.488,828.504,2912.728,7889.816,697.472,257.688,1770.44,6582.856,923.528,424.84,1327.92,5066.536,834.0,173.88,3159.232,4149.384,1305.328,3874.328,3144.008,428.6,241.16,125,14.61298962,11.42921407,0.623119025,0.961538462,0.555555556,0.604892564,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,Helper T Cell,T Cells
799,17517.0,717.6851852,490.2592593,1085.092593,16273.94444,586.9074074,548.7962963,1692.092593,8670.462963,491.4444444,500.1666667,1877.444444,12142.48148,1132.203704,5822.314815,3991.87037,4432.425926,1125.666667,332.2962963,2955.277778,8130.518519,2076.111111,149.8888889,518.4444444,9466.185185,425.537037,112.0185185,7504.814815,7950.388889,1347.833333,907.7962963,2774.444444,6539.092593,561.6481481,250.2037037,15384.81481,5301.888889,823.6666667,378.1481481,1294.148148,4131.259259,733.2222222,152.3148148,4065.462963,3364.666667,1134.888889,167.6296296,3140.722222,611.0185185,235.5555556,54,10.64545492,7.00984582,0.752596034,0.931034483,0.5625,-1.33837997,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
800,25171.96171,799.0247748,542.0788288,1131.074324,21870.53604,638.9707207,507.6531532,1644.736486,12588.94369,508.509009,419.8648649,1796.878378,17763.31306,1218.858108,3029.331081,1791.545045,6552.184685,1223.795045,406.7927928,2628.443694,11650.61712,1843.20045,682.0135135,489.7432432,13691.27928,406.8873874,119.0045045,2545.038288,11872.42342,1362.47973,708.3558559,2834.918919,9569.572072,584.1373874,264.3941441,10494.22297,7833.873874,945.6238739,411.8513514,1349.182432,5761.779279,861.6373874,159.6959459,3561.768018,4873.297297,1270.324324,277.463964,3271.308559,787.1013514,244.6779279,444,27.66032487,20.97964373,0.651703027,0.936708861,0.657777778,0.686922917,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,Follicular Dendritic Cell,B Cells
801,17133.07345,831.8700565,620.7231638,1166.525424,14401.58757,659.0847458,632.9096045,1829.372881,7460.039548,493.7909605,496.3559322,1832.932203,11436.64407,1212.384181,5917.090395,3630.79661,4233.949153,1210.220339,380.7288136,2509.757062,7276.067797,3582.627119,1522.672316,482.6610169,8889.327684,459.5310734,122.3446328,6391.649718,7485.00565,1500.80791,1004.728814,2788.836158,6153.59887,600.9152542,287.2372881,25240.9209,4683.468927,853.700565,407.0225989,1363.265537,2963.740113,1069.118644,162.8813559,8509.129944,2782.305085,1219.875706,315.5706215,3314.723164,979.5028249,241.0,177,16.33834832,14.11240381,0.503904258,0.946524064,0.650735294,1.253946365,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,B Cell,B Cells
802,30487.27309,842.811245,513.4618474,1100.188755,28167.04819,698.1485944,708.4297189,1538.771084,15366.65462,573.7991968,1000.546185,1764.606426,21692.4257,1328.843373,6101.807229,4712.574297,7722.128514,1321.02008,405.4457831,2938.192771,14786.46586,412.3333333,346.9759036,509.9196787,17008.18072,1154.108434,129.8273092,5170.562249,13664.37751,1593.694779,963.8473896,2808.662651,11402.6747,634.4939759,282.5341365,4272.911647,9280.947791,1287.232932,452.5060241,1334.128514,7001.582329,702.5742972,176.7751004,4127.7751,5664.108434,1334.24498,644.1807229,3230.361446,495.9277108,242.5100402,249,20.63217793,17.15541695,0.55554209,0.83557047,0.655263158,0.299972293,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,Cytotoxic T Cell,T Cells
803,24882.56934,755.4233577,425.6715328,1067.226277,21961.63504,627.5328467,777.7518248,1458.781022,11839.05839,536.6642336,964.5182482,1792.080292,16591.29927,1217.233577,5589.919708,1972.905109,5756.021898,1222.978102,394.350365,3022.029197,11112.23358,420.5985401,1042.452555,777.4525547,12894.55474,379.5693431,116.4525547,1577.919708,10484.61314,1714.408759,711.9781022,2828.547445,8696.262774,568.7080292,255.2189781,3662.656934,6800.547445,852.0291971,408.1313869,1356.671533,5013.262774,837.1094891,156.7591241,1851.970803,4144.510949,1194.832117,718.4963504,3129.759124,523.0291971,240.3649635,137,14.00105564,12.72795388,0.416641197,0.944827586,0.702564103,0.942645149,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,T Cell,T Cells
804,51967.53226,930.516129,544.4677419,1158.33871,44934.25806,740.8548387,917.6290323,1700.241935,24511.09677,640.9193548,1484.548387,1766.532258,33592.6129,1378.080645,3872.919355,3439.887097,12125.48387,1484.951613,450.3387097,3012.758065,23759.48387,424.2903226,1422.080645,653.3387097,28418.77419,615.8225806,142.2419355,2617.354839,22466.98387,1760.241935,765.8064516,2832.016129,18570.91935,632.6612903,338.7258065,2574.145161,13429.17742,1182.483871,488.5645161,1374.483871,10901.87097,999.4677419,184.5,3281.225806,8242.5,1420.451613,281.8709677,3354.403226,265.8225806,239.5,62,10.92707794,7.394320174,0.736261676,0.911764706,0.62,0.872656033,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,Cytotoxic T Cell,T Cells
805,38730.08511,956.4255319,576.0319149,1137.031915,33785.65957,751.1914894,800.9787234,1665.138298,18405.94681,621.2021277,719.8404255,1776.648936,25561.35106,1334.510638,4657.797872,4262.212766,9557.978723,1420.989362,419.5,2636.957447,17917.18085,430.2659574,218.0212766,483.6170213,21610.54255,635.5212766,131.9680851,3517.074468,17285.26596,1665.914894,918.0,2816.074468,14477.11702,623.7553191,304.0425532,2032.819149,11150.89362,997.0851064,478.606383,1326.702128,8774.468085,685.106383,186.4255319,4360.680851,6825.893617,1391.808511,211.4361702,3273.776596,293.6702128,241.287234,94,14.43783722,8.608464985,0.802803726,0.903846154,0.671428571,-0.082853536,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,Macrophage,Other Cells
806,41672.89041,961.739726,531.3150685,1099.506849,35632.93151,759.0410959,689.2465753,1609.315068,18969.17808,630.4109589,587.0684932,1780.260274,26654.36986,1415.945205,3699.054795,4304.780822,9672.452055,1415.616438,432.260274,2510.0,16689.46575,410.6027397,486.739726,464.9863014,19948.91781,415.9726027,131.9041096,3806.917808,15748.0411,1556.739726,924.2739726,2804.479452,12697.75342,609.0136986,295.1917808,2112.328767,10383.76712,1011.136986,477.8356164,1325.342466,7878.191781,750.739726,184.5890411,4083.383562,6420.69863,1366.684932,376.3287671,3250.616438,447.9315068,240.3150685,73,10.51942359,9.216216677,0.482103578,0.924050633,0.603305785,-0.282603574,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,Macrophage,Other Cells
807,27181.2439,765.2743902,454.2926829,1082.585366,24023.80488,634.75,546.6646341,1641.445122,13998.95122,514.0426829,409.7439024,1805.04878,18979.65854,1200.609756,4315.884146,2630.286585,6919.859756,1200.530488,367.1036585,2563.804878,12778.97561,2239.70122,130.7073171,438.6829268,15129.83537,390.7621951,113.3719512,5767.365854,12687.12195,1343.097561,870.847561,2803.030488,10534.82927,572.0304878,261.7682927,9794.817073,8465.164634,768.8536585,392.3719512,1308.164634,6270.27439,718.0914634,155.3292683,3034.804878,5354.981707,1220.481707,130.4207317,3185.378049,617.152439,242.8963415,164,16.03765078,13.36928713,0.552340206,0.953488372,0.643137255,-1.223495136,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
808,18316.16828,778.9838188,604.4110032,1121.433657,16228.29126,624.6860841,559.012945,1725.919094,9207.184466,508.0032362,546.6343042,1844.508091,13125.86084,1201.245955,7079.79288,4691.81877,4768.786408,1173.961165,362.8349515,2941.10356,8685.113269,541.6343042,166.5889968,530.6375405,10197.61489,399.420712,113.3883495,8550.84466,8667.63754,1366.757282,1198.148867,2784.119741,7211.737864,543.0970874,274.7702265,26634.34951,5892.731392,819.1650485,388.1003236,1332.090615,4497.407767,840.802589,160.3851133,6148.420712,3794.475728,1229.737864,222.184466,3203.462783,686.2394822,247.3851133,309,26.19988354,15.51814088,0.805718919,0.895652174,0.650526316,0.403632262,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,B Cell,B Cells
809,27410.12766,783.6666667,609.6524823,1137.687943,23232.68085,622.1276596,492.8723404,1731.687943,13300.93617,500.751773,395.2765957,1838.879433,18872.74468,1214.425532,5058.695035,3360.446809,6864.51773,1207.390071,375.7163121,2470.723404,12419.07092,2533.751773,247.858156,439.6950355,15088.38298,416.2695035,118.0496454,8049.368794,12673.80851,1345.631206,1025.730496,2799.716312,10375.10638,579.8156028,283.2695035,22329.14894,8222.524823,786.3049645,406.5602837,1337.319149,5896.056738,699.6312057,158.8368794,5299.375887,5137.205674,1242.368794,170.751773,3226.829787,819.1134752,241.9787234,141,16.49784096,11.4460574,0.720176178,0.87037037,0.671428571,-0.97965202,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
810,29373.35227,868.2272727,539.8863636,1211.204545,25466.71591,687.5113636,653.7954545,1958.761364,14289.27273,529.875,1451.636364,1900.829545,20689.51136,1301.477273,7879.136364,4288.659091,7374.284091,1272.897727,425.0,6690.681818,13609.65909,616.2727273,991.7954545,833.5568182,16884.15909,442.3068182,128.3409091,4452.818182,13898.95455,1868.409091,786.1590909,2789.306818,11392.0,597.3522727,300.2613636,13377.93182,8856.920455,1249.659091,433.6477273,1493.318182,5939.113636,1011.602273,209.6477273,5640.795455,5308.829545,1309.238636,339.4659091,3337.943182,912.7727273,238.3181818,88,13.26527347,8.828922656,0.746338483,0.977777778,0.698412698,-1.445893926,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,Helper T Cell,T Cells
811,17592.55747,711.683908,456.954023,1071.724138,15226.78161,578.8505747,667.4827586,1579.804598,8189.5,464.1436782,486.5344828,1780.488506,12272.73563,1107.293103,5325.057471,3053.097701,4452.977011,1125.189655,377.6781609,3197.655172,7924.603448,1759.022989,990.5977011,472.8908046,9752.95977,409.4195402,115.6091954,6651.798851,8063.850575,1408.367816,790.9712644,2817.304598,6578.545977,538.454023,249.1896552,10553.42529,5129.511494,788.6034483,388.7011494,1370.247126,3343.321839,850.5862069,151.6896552,4143.91954,3080.91954,1128.477011,201.2873563,3221.862069,929.8218391,241.6264368,174,16.67418239,13.60404607,0.578228526,0.945652174,0.6796875,0.830347744,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,B Cell,B Cells
812,32319.40845,902.3239437,589.1690141,1131.774648,28478.25352,662.971831,554.2887324,1654.908451,14626.22535,565.7323944,436.584507,1801.309859,20954.09155,1216.408451,5128.598592,3837.887324,7658.126761,1297.809859,392.2957746,2425.267606,14581.16901,442.0774648,156.0915493,432.7394366,17650.17606,400.7464789,125.6971831,4990.887324,13497.03521,1418.676056,755.3521127,2814.190141,11099.47183,570.6549296,275.3521127,3423.661972,7174.788732,761.9647887,426.3802817,1299.274648,6275.450704,622.9577465,166.1619718,3177.549296,4582.429577,1237.169014,215.915493,3295.852113,226.8661972,241.6408451,142,15.59763347,12.73777166,0.577136481,0.8875,0.591666667,-1.109116903,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Follicular Dendritic Cell,B Cells
813,22689.42038,944.1401274,1615.089172,1377.095541,19489.59873,708.2420382,1092.802548,2199.203822,10973.65605,553.2738854,530.4649682,2046.324841,15962.61783,1336.407643,3937.617834,2549.299363,5774.898089,1293.566879,430.1210191,2576.006369,10261.49045,1596.515924,758.6050955,474.8216561,12308.21019,493.5095541,128.5286624,5472.140127,10488.26752,1484.076433,869.5987261,2828.203822,8558.063694,640.0955414,292.0764331,16783.95541,6810.101911,942.6878981,437.7961783,1391.579618,5028.961783,910.9808917,166.0828025,6295.840764,4155.433121,1326.140127,209.3312102,3489.006369,804.1401274,242.4203822,157,15.65052221,13.68511974,0.485170865,0.862637363,0.61328125,-1.095333137,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,B Cell,B Cells
814,17736.35185,1046.796296,614.462963,1071.759259,16109.27778,703.1666667,1068.0,1498.962963,8524.296296,612.5555556,1306.388889,1774.685185,11958.25926,1260.0,5615.555556,3369.444444,4792.333333,1305.851852,370.462963,2870.277778,8616.444444,403.4074074,231.7407407,829.0,10401.11111,479.0555556,143.462963,3843.685185,8149.851852,1841.092593,840.1296296,2788.62963,6971.518519,574.1851852,264.2037037,1924.685185,5521.333333,1057.462963,417.3888889,1314.240741,4573.037037,631.3148148,164.9444444,4902.018519,3500.648148,1214.018519,372.2777778,3395.574074,301.3703704,241.7407407,54,10.38751064,7.030076957,0.736183775,0.931034483,0.6,0.465674321,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,Helper T Cell,T Cells
815,43097.37879,918.4242424,500.4242424,1093.151515,38386.24242,758.8181818,1449.318182,1620.424242,21218.54545,622.9545455,2330.484848,1820.909091,29643.5,1343.19697,4893.80303,4049.0,10987.86364,1431.560606,422.5151515,3027.227273,21231.90909,416.2424242,194.4090909,1846.378788,24584.89394,462.9393939,168.4242424,2517.878788,20254.13636,2354.681818,785.530303,2892.560606,16916.19697,631.0909091,312.5,1690.621212,13429.60606,1421.666667,495.8787879,1312.848485,10582.07576,682.1212121,186.6212121,4748.984848,8590.575758,1404.878788,326.5606061,3378.166667,313.0454545,242.6363636,66,11.94088838,7.659005405,0.767198274,0.88,0.5,-0.974127487,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,Regulatory T Cell,T Cells
816,24064.83626,778.8947368,511.6608187,1081.923977,21356.47368,626.871345,783.9707602,1619.520468,11659.07018,532.0233918,981.0175439,1800.017544,15836.85965,1200.48538,6227.321637,3597.064327,5843.795322,1212.263158,366.4385965,3412.760234,10900.92982,4625.97076,814.7602339,562.2280702,12557.12865,448.4678363,120.1520468,6446.274854,10346.36842,1611.795322,979.005848,2801.497076,8495.292398,636.3976608,260.3450292,9407.45614,6768.081871,956.7836257,421.6081871,1344.309942,5026.087719,769.4561404,162.4853801,4644.064327,4175.22807,1208.380117,243.8947368,3231.444444,563.3040936,245.9415205,171,18.49697061,12.38374071,0.742811135,0.919354839,0.633333333,-0.398077158,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,T Cell,T Cells
817,38604.41935,824.7096774,484.6129032,1079.564516,33813.82258,771.9193548,932.9516129,1542.580645,19377.41935,582.9193548,987.4677419,1832.209677,26958.45161,1312.145161,4758.112903,2805.629032,9871.306452,1351.596774,409.5806452,2496.241935,17655.04839,397.0483871,778.2258065,875.0806452,21653.6129,424.8064516,232.8548387,3507.774194,17703.58065,1656.548387,945.016129,2834.854839,14312.09677,593.9354839,291.2419355,2781.548387,11845.58065,903.0483871,463.7258065,1321.870968,8638.403226,811.0967742,184.9677419,6626.145161,7331.919355,1347.435484,330.5806452,3285.193548,480.0483871,242.3548387,62,10.57056079,7.536037466,0.701238326,0.96875,0.626262626,-0.959534487,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,T Cell,T Cells
818,20323.928,771.528,554.144,1118.592,15115.808,600.048,467.376,1618.352,8408.392,497.376,429.328,1793.512,11643.032,1146.536,4783.576,3525.048,4205.856,1146.296,406.392,2608.392,8005.584,472.24,524.048,475.632,9206.664,387.776,110.384,5971.152,7880.44,1349.744,1180.904,2785.056,6647.704,546.24,259.752,21609.24,5320.448,763.04,375.576,1324.704,4066.76,939.048,155.856,5199.744,3437.528,1193.16,155.12,3195.112,672.784,245.184,125,14.41481595,11.40722969,0.611357532,0.932835821,0.686813187,0.268072847,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,B Cell,B Cells
819,20824.83333,784.7254902,627.9117647,1109.872549,17465.02941,605.872549,487.0882353,1675.813725,9789.931373,483.254902,445.7156863,1827.539216,13992.60784,1158.156863,4423.764706,3307.215686,5118.352941,1167.176471,422.2058824,2843.205882,9029.921569,903.4803922,1935.294118,471.8627451,11156.44118,432.3333333,117.2254902,6226.5,9337.392157,1417.392157,981.1176471,2784.558824,7577.333333,546.0980392,262.4019608,16316.71569,5890.705882,928.245098,389.6372549,1371.509804,4006.5,1234.088235,157.4411765,5611.04902,3542.931373,1182.392157,179.3921569,3271.980392,900.1960784,242.4411765,102,13.57647641,9.942429995,0.680952357,0.918918919,0.68,1.346452368,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,B Cell,B Cells
820,29202.08182,792.2909091,518.5454545,1114.863636,24399.53636,624.6636364,718.8272727,1776.627273,12546.18182,491.9909091,548.9,1818.045455,19828.4,1187.345455,5180.127273,3295.154545,7307.372727,1195.363636,365.3363636,2979.6,12889.62727,1413.4,183.3090909,493.9909091,16245.10909,434.9,123.5090909,8564.763636,13491.14545,1474.318182,851.0272727,2810.5,10807.74545,551.2909091,280.0636364,21100.71818,8278.318182,865.4636364,405.2636364,1326.972727,5085.309091,742.8545455,152.5,4379.527273,4845.845455,1191.536364,251.9454545,3275.645455,1003.781818,244.6454545,110,16.14178354,9.362251322,0.81461573,0.852713178,0.523809524,-0.698990401,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,B Cell,B Cells
